,Unnamed: 0,atom_counts,puckering
1885,1885,"{'Zr': 1, 'P': 2, 'H': 2, 'O': 6}",Puckered
1886,1886,"{'Tb': 2, 'Cl': 6}",Puckered
1887,1887,"{'Mg': 2, 'Mn': 2, 'Ge': 2}",Puckered
1888,1888,"{'Cr': 1, 'H': 1, 'O': 2}",Puckered
1889,1889,"{'In': 2, 'Se': 2}",Puckered
1890,1890,"{'Te': 2, 'Ir': 1}",Puckered
1891,1891,"{'Al': 3, 'Ir': 1}",Puckered
1892,1892,"{'Sr': 2, 'Br': 2, 'F': 2}",Puckered
1893,1893,"{'In': 2, 'Ga': 2, 'S': 6}",Puckered
1894,1894,"{'Eu': 1, 'Cd': 2, 'P': 2}",Puckered
1895,1895,"{'Tl': 2, 'I': 2}",Puckered
1896,1896,"{'Zr': 1, 'N': 1, 'Cl': 1}",Puckered
1897,1897,"{'Y': 6, 'C': 2, 'I': 7}",Puckered
1898,1898,"{'Ag': 1, 'I': 1}",Puckered
1899,1899,"{'Bi': 6, 'Se': 6}",Puckered
1900,1900,"{'Cr': 2, 'Br': 6}",Puckered
1901,1901,"{'Al': 2, 'O': 4}",Puckered
1902,1902,"{'Xe': 1, 'O': 2, 'F': 2}",Puckered
1903,1903,"{'Tl': 2, 'F': 2}",Puckered
1904,1904,"{'Zr': 2, 'N': 2, 'Cl': 2}",Puckered
1905,1905,"{'Al': 1, 'O': 2}",Puckered
1906,1906,"{'Tl': 1, 'F': 1}",Puckered
1907,1907,"{'Sr': 4, 'Mn': 3, 'Cl': 2, 'O': 8}",Puckered
1908,1908,"{'Y': 2, 'B': 2, 'C': 2}",Puckered
1909,1909,"{'Nd': 2, 'Br': 6}",Puckered
1910,1910,"{'Ga': 2, 'Se': 2}",Puckered
1911,1911,"{'Ga': 1, 'Se': 1}",Puckered
1912,1912,"{'Mo': 1, 'O': 3}",Puckered
1913,1913,"{'Y': 4, 'Cl': 6}",Puckered
1914,1914,"{'Y': 1, 'B': 1, 'C': 1}",Puckered
1915,1915,"{'Rb': 2, 'C': 4}",Puckered
1916,1916,"{'Mo': 2, 'O': 6}",Puckered
1917,1917,"{'P': 4, 'Pd': 4, 'S': 4}",Puckered
1918,1918,"{'P': 2, 'Au': 2, 'S': 2}",Puckered
1919,1919,"{'Ag': 2, 'I': 2}",Puckered
1920,1920,"{'Sr': 2, 'Bi': 4, 'O': 8}",Puckered
1921,1921,"{'Sr': 1, 'Th': 1, 'Br': 6}",Puckered
1922,1922,"{'Bi': 2, 'Pd': 4, 'O': 8}",Puckered
1923,1923,"{'P': 4, 'Au': 4, 'S': 4}",Puckered
1924,1924,"{'Cd': 2, 'P': 4, 'H': 8, 'O': 8}",Puckered
1925,1925,"{'Ta': 4, 'Se': 2}",Puckered
1926,1926,"{'Sn': 4, 'I': 2, 'F': 6}",Puckered
1927,1927,"{'Ba': 1, 'Th': 1, 'Br': 6}",Puckered
1928,1928,"{'Na': 2, 'Cl': 1}",Puckered
1929,1929,"{'Ti': 2, 'Br': 6}",Puckered
1930,1930,"{'Fe': 2, 'Mo': 2, 'Cl': 2, 'O': 8}",Puckered
1931,1931,"{'Ca': 2, 'P': 4, 'H': 8, 'O': 8}",Puckered
1932,1932,"{'Hf': 2, 'S': 6}",Puckered
1933,1933,"{'Zr': 4, 'Cu': 2, 'Ge': 8}",Puckered
1934,1934,"{'Fe': 1, 'Sn': 2, 'C': 6, 'N': 6}",Puckered
1935,1935,"{'Li': 1, 'V': 1, 'O': 2, 'F': 2}",Puckered
1936,1936,"{'Ba': 1, 'Tl': 1, 'Sn': 2, 'O': 6}",Puckered
1937,1937,"{'Pr': 4, 'I': 10}",Puckered
1938,1938,"{'V': 1, 'O': 1, 'F': 2}",Puckered
1939,1939,"{'Rb': 1, 'C': 2}",Puckered
1940,1940,"{'Mg': 1, 'Br': 2}",Puckered
1941,1941,"{'Zn': 2, 'P': 2, 'S': 6}",Puckered
1942,1942,"{'Ta': 4, 'Co': 4, 'Te': 8}",Puckered
1943,1943,"{'Ta': 4, 'Ni': 2, 'S': 10}",Puckered
1944,1944,"{'Li': 1, 'Cu': 1, 'C': 1, 'O': 3}",Puckered
1945,1945,"{'Sb': 1, 'O': 2}",Puckered
1946,1946,"{'Mg': 1, 'I': 2, 'O': 6}",Puckered
1947,1947,"{'I': 4, 'O': 10}",Puckered
1948,1948,"{'Pu': 2, 'Br': 6}",Puckered
1949,1949,"{'Ca': 3, 'Cu': 2, 'Br': 2, 'O': 4}",Puckered
1950,1950,"{'Dy': 2, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
1951,1951,"{'Tl': 2, 'Sn': 1, 'As': 2, 'S': 6}",Puckered
1952,1952,"{'Hf': 1, 'S': 2}",Puckered
1953,1953,"{'Zn': 1, 'H': 2, 'O': 2}",Puckered
1954,1954,"{'Na': 2, 'In': 2, 'Br': 8}",Puckered
1955,1955,"{'Zr': 1, 'Mo': 2, 'O': 8}",Puckered
1956,1956,"{'Sr': 1, 'Bi': 5, 'O': 9}",Puckered
1957,1957,"{'Ag': 4, 'I': 4, 'O': 12}",Puckered
1958,1958,"{'Li': 2, 'Cu': 2, 'C': 2, 'O': 6}",Puckered
1959,1959,"{'Nb': 4, 'Ni': 4, 'Te': 8}",Puckered
1960,1960,"{'Zr': 2, 'Br': 2, 'N': 2}",Puckered
1961,1961,"{'Tl': 1, 'In': 1, 'S': 2}",Puckered
1962,1962,"{'Ta': 4, 'Ag': 1, 'S': 8}",Puckered
1963,1963,"{'Si': 2, 'Hg': 6, 'O': 7}",Puckered
1964,1964,"{'Co': 2, 'Te': 3, 'O': 8}",Puckered
1965,1965,"{'Sr': 2, 'Th': 2, 'Br': 12}",Puckered
1966,1966,"{'Cr': 2, 'Br': 2, 'O': 2}",Puckered
1967,1967,"{'Ag': 4, 'S': 2}",Puckered
1968,1968,"{'Li': 2, 'U': 1, 'Br': 6}",Puckered
1969,1969,"{'Ta': 3, 'Te': 14, 'Pd': 3}",Puckered
1970,1970,"{'Y': 1, 'Fe': 1, 'F': 5}",Puckered
1971,1971,"{'La': 2, 'P': 1, 'Br': 2}",Puckered
1972,1972,"{'Fe': 4, 'Cu': 2, 'S': 7}",Puckered
1973,1973,"{'Mg': 1, 'Sb': 2, 'O': 5}",Puckered
1974,1974,"{'Li': 2, 'V': 2, 'O': 4, 'F': 4}",Puckered
1975,1975,"{'Rb': 6, 'O': 3}",Puckered
1976,1976,"{'Ba': 1, 'Tl': 1, 'Co': 2, 'O': 6}",Puckered
1977,1977,"{'Nb': 2, 'C': 1, 'S': 2}",Puckered
1978,1978,"{'Ba': 2, 'Bi': 3, 'O': 7}",Puckered
1979,1979,"{'Sb': 6, 'Te': 6}",Puckered
1980,1980,"{'Rb': 2, 'Sn': 1, 'H': 12, 'N': 6}",Puckered
1981,1981,"{'Rb': 2, 'Pb': 2, 'F': 6}",Puckered
1982,1982,"{'K': 2, 'H': 4, 'I': 6, 'O': 2}",Puckered
1983,1983,"{'Ba': 2, 'Mn': 3, 'O': 8}",Puckered
1984,1984,"{'Ag': 4, 'C': 2, 'O': 6}",Puckered
1985,1985,"{'Ni': 1, 'C': 2, 'S': 2, 'N': 2}",Puckered
1986,1986,"{'Si': 2, 'Bi': 4, 'O': 10}",Puckered
1987,1987,"{'Bi': 4, 'Te': 4, 'I': 4, 'O': 12}",Puckered
1988,1988,"{'Fe': 2, 'H': 2, 'O': 4}",Puckered
1989,1989,"{'Nb': 6, 'Si': 2, 'Te': 12}",Puckered
1990,1990,"{'Ho': 2, 'Br': 2, 'O': 2}",Puckered
1991,1991,"{'Mn': 1, 'Co': 2, 'O': 6}",Puckered
1992,1992,"{'Sr': 4, 'Mn': 2, 'Cl': 2, 'O': 6}",Puckered
1993,1993,"{'Hg': 4, 'Mo': 2, 'O': 8}",Puckered
1994,1994,"{'V': 1, 'O': 2}",Puckered
1995,1995,"{'Tm': 2, 'Br': 2, 'O': 2}",Puckered
1996,1996,"{'Ba': 2, 'Ti': 1, 'O': 4}",Puckered
1997,1997,"{'Bi': 2, 'Se': 2}",Puckered
1998,1998,"{'Fe': 2, 'Cl': 2, 'O': 2}",Puckered
1999,1999,"{'Ti': 1, 'W': 2, 'O': 8}",Puckered
2000,2000,"{'Pu': 2, 'I': 6}",Puckered
2001,2001,"{'Ba': 1, 'Cu': 1, 'Re': 1, 'O': 5}",Puckered
2002,2002,"{'Li': 2, 'Cu': 2, 'C': 2, 'O': 6}",Puckered
2003,2003,"{'V': 4, 'Ag': 2, 'O': 11}",Puckered
2004,2004,"{'Ni': 1, 'I': 2, 'O': 6}",Puckered
2005,2005,"{'Ba': 4, 'Sb': 4, 'O': 10}",Puckered
2006,2006,"{'Ba': 1, 'Cu': 1, 'Sb': 1, 'O': 5}",Puckered
2007,2007,"{'Tl': 4, 'V': 4, 'O': 12}",Puckered
2008,2008,"{'Ti': 1, 'Co': 2, 'O': 6}",Puckered
2009,2009,"{'Ta': 8, 'Ag': 2, 'S': 16}",Puckered
2010,2010,"{'Re': 4, 'Se': 8}",Puckered
2011,2011,"{'Ba': 2, 'Th': 2, 'Br': 12}",Puckered
2012,2012,"{'Nd': 2, 'Te': 6}",Puckered
2013,2013,"{'Rb': 4, 'As': 4, 'O': 8}",Puckered
2014,2014,"{'Ca': 1, 'Bi': 4, 'O': 8}",Puckered
2015,2015,"{'Ag': 4, 'Hg': 4, 'S': 4, 'Br': 4}",Puckered
2016,2016,"{'Mg': 1, 'Bi': 2, 'O': 5}",Puckered
2017,2017,"{'Tl': 4, 'As': 4, 'S': 8}",Puckered
2018,2018,"{'Ba': 2, 'Ni': 2, 'F': 8}",Puckered
2019,2019,"{'B': 3, 'C': 10, 'N': 3}",Planar
2020,2020,"{'Sb': 2, 'Te': 1, 'Se': 2}",Puckered
2021,2021,"{'Ba': 1, 'Cu': 1, 'W': 1, 'O': 5}",Puckered
2022,2022,"{'Cd': 1, 'C': 1, 'N': 2}",Puckered
2023,2023,"{'Nb': 1, 'Se': 2}",Puckered
2024,2024,"{'Mn': 1, 'H': 2, 'O': 2}",Puckered
2025,2025,"{'Lu': 4, 'B': 3, 'C': 4}",Puckered
2026,2026,"{'Ba': 1, 'Ca': 1, 'I': 4}",Puckered
2027,2027,"{'Ho': 1, 'Sb': 2}",Puckered
2028,2028,"{'Te': 6, 'Pd': 8, 'Br': 8}",Puckered
2029,2029,"{'Nb': 4, 'V': 2, 'Zn': 4, 'O': 16}",Puckered
2030,2030,"{'Zr': 1, 'Ti': 1, 'Te': 4}",Puckered
2031,2031,"{'Hg': 4, 'S': 2, 'O': 8}",Puckered
2032,2032,"{'Tl': 4, 'Sn': 2, 'S': 6}",Puckered
2033,2033,"{'Mn': 3, 'Sb': 1, 'O': 8}",Puckered
2034,2034,"{'In': 2, 'Sb': 4, 'Se': 8, 'Br': 2}",Puckered
2035,2035,"{'Ti': 4, 'Zn': 2, 'O': 10}",Puckered
2036,2036,"{'Li': 2, 'Cu': 4, 'F': 10}",Puckered
2037,2037,"{'Au': 2, 'C': 2, 'Cl': 2, 'O': 2}",Puckered
2038,2038,"{'Sc': 2, 'Te': 5, 'O': 13}",Puckered
2039,2039,"{'Y': 14, 'C': 6, 'I': 12, 'O': 2}",Puckered
2040,2040,"{'Cr': 2, 'Cu': 2, 'P': 4, 'S': 12}",Puckered
2041,2041,"{'Ba': 2, 'Tl': 2, 'Sn': 4, 'O': 12}",Puckered
2042,2042,"{'Bi': 2, 'O': 3}",Puckered
2043,2043,"{'Pb': 4, 'W': 4, 'O': 16}",Puckered
2044,2044,"{'Tl': 2, 'Sb': 2, 'O': 6}",Puckered
2045,2045,"{'Nb': 1, 'Tl': 1, 'Br': 4, 'O': 1}",Puckered
2046,2046,"{'In': 2, 'Sb': 4, 'S': 8, 'Cl': 2}",Puckered
2047,2047,"{'Fe': 8, 'Cu': 4, 'S': 14}",Puckered
2048,2048,"{'Fe': 2, 'W': 2, 'Cl': 2, 'O': 8}",Puckered
2049,2049,"{'Sn': 2, 'Br': 2, 'F': 2}",Puckered
2050,2050,"{'Sb': 2, 'O': 2, 'F': 2}",Puckered
2051,2051,"{'Ti': 1, 'Pb': 9, 'O': 11}",Puckered
2052,2052,"{'U': 2, 'Te': 2, 'O': 2}",Puckered
2053,2053,"{'Ba': 2, 'Ti': 3, 'O': 7}",Puckered
2054,2054,"{'Zn': 1, 'In': 2, 'S': 4}",Puckered
2055,2055,"{'Ti': 2, 'Bi': 4, 'O': 10}",Puckered
2056,2056,"{'Lu': 2, 'Te': 5, 'O': 13}",Puckered
2057,2057,"{'Zn': 4, 'Ag': 4, 'O': 10}",Puckered
2058,2058,"{'Ti': 1, 'V': 2, 'Cr': 1, 'O': 10}",Puckered
2059,2059,"{'Sc': 4, 'Te': 10, 'O': 26}",Puckered
2060,2060,"{'Mg': 2, 'Sb': 4, 'O': 8}",Puckered
2061,2061,{'C': 2},Planar
2062,2062,"{'Ba': 8, 'Li': 4, 'N': 4}",Puckered
2063,2063,"{'Li': 3, 'Fe': 2, 'F': 9}",Puckered
2064,2064,"{'Co': 1, 'Te': 1, 'O': 4}",Puckered
2065,2065,"{'Fe': 1, 'P': 2, 'S': 6}",Puckered
2066,2066,"{'Re': 6, 'Se': 8, 'Cl': 2}",Puckered
2067,2067,"{'Zn': 2, 'Bi': 4, 'O': 10}",Puckered
2068,2068,"{'V': 4, 'Te': 4, 'O': 16}",Puckered
2069,2069,"{'Pu': 2, 'I': 2, 'O': 2}",Puckered
2070,2070,"{'Re': 4, 'S': 8}",Puckered
2071,2071,"{'K': 2, 'Mo': 6, 'O': 18}",Puckered
2072,2072,"{'Ti': 6, 'H': 4, 'O': 14}",Puckered
2073,2073,"{'Mg': 1, 'Cl': 2}",Puckered
2074,2074,"{'K': 4, 'Cr': 4, 'Cl': 4, 'O': 12}",Puckered
2075,2075,"{'Cd': 1, 'H': 1, 'Cl': 1, 'O': 1}",Puckered
2076,2076,"{'Cr': 4, 'S': 10}",Puckered
2077,2077,"{'Sr': 4, 'Cr': 2, 'Cu': 4, 'O': 14}",Puckered
2078,2078,"{'Zn': 2, 'W': 2, 'O': 5}",Puckered
2079,2079,"{'Zn': 2, 'Sb': 4, 'O': 8}",Puckered
2080,2080,"{'Co': 2, 'Se': 2}",Puckered
2081,2081,"{'Au': 4, 'Se': 4}",Puckered
2082,2082,"{'Mg': 2, 'Mo': 3, 'O': 8}",Puckered
2083,2083,"{'Ca': 2, 'Sb': 4, 'O': 8}",Puckered
2084,2084,"{'Mg': 2, 'Al': 2, 'Se': 5}",Puckered
2085,2085,"{'Mg': 2, 'Ag': 2, 'O': 5}",Puckered
2086,2086,"{'Ca': 2, 'P': 2, 'H': 8, 'O': 12}",Puckered
2087,2087,"{'Ta': 6, 'Te': 28, 'Pd': 6}",Puckered
2088,2088,"{'Sr': 3, 'Co': 2, 'S': 2, 'O': 5}",Puckered
2089,2089,"{'Fe': 1, 'H': 2, 'O': 2}",Puckered
2090,2090,"{'Zn': 8, 'Se': 4, 'Cl': 8, 'O': 12}",Puckered
2091,2091,"{'Ti': 6, 'H': 4, 'O': 14}",Puckered
2092,2092,"{'Be': 2, 'B': 4, 'C': 4}",Puckered
2093,2093,"{'Ti': 1, 'O': 2}",Puckered
2094,2094,"{'Li': 2, 'Bi': 1, 'O': 3}",Puckered
2095,2095,"{'Zr': 2, 'Pb': 2, 'F': 12}",Puckered
2096,2096,"{'Cu': 4, 'Hg': 4, 'S': 4, 'Br': 4}",Puckered
2097,2097,"{'Lu': 4, 'Te': 10, 'O': 26}",Puckered
2098,2098,"{'Sb': 2, 'Te': 2, 'Se': 1}",Puckered
2099,2099,"{'Cu': 2, 'Bi': 2, 'O': 4}",Puckered
2100,2100,"{'Fe': 2, 'P': 2, 'S': 6}",Puckered
2101,2101,"{'Mg': 3, 'P': 2, 'H': 16, 'O': 16}",Puckered
2102,2102,"{'Ta': 3, 'O': 5, 'F': 5}",Puckered
2103,2103,"{'Bi': 2, 'P': 2, 'Pb': 2, 'O': 10}",Puckered
2104,2104,"{'Na': 2, 'B': 2, 'F': 8}",Puckered
2105,2105,{'Zn': 1},Planar
2106,2106,"{'Mg': 3, 'Si': 4, 'H': 2, 'O': 12}",Puckered
2107,2107,"{'Ni': 2, 'P': 4}",Puckered
2108,2108,"{'Y': 2, 'Cu': 3, 'O': 6}",Puckered
2109,2109,"{'Cr': 2, 'Cu': 2, 'O': 8}",Puckered
2110,2110,"{'Mg': 2, 'P': 2, 'Se': 6}",Puckered
2111,2111,"{'Mo': 2, 'N': 4}",Puckered
2112,2112,{'Cd': 1},Planar
2113,2113,"{'Zr': 3, 'Al': 4, 'C': 6}",Puckered
2114,2114,"{'Zn': 2, 'Co': 3, 'O': 8}",Puckered
2115,2115,"{'Nb': 1, 'V': 3, 'O': 10}",Puckered
2116,2116,"{'K': 4, 'Co': 2, 'Se': 4}",Puckered
2117,2117,"{'Co': 4, 'As': 4, 'S': 4}",Puckered
2118,2118,"{'Sr': 4, 'Cu': 4, 'Ni': 2, 'O': 14}",Puckered
2119,2119,"{'Sr': 2, 'Cu': 2, 'Bi': 2, 'O': 8}",Puckered
2120,2120,"{'Cu': 2, 'C': 2, 'Cl': 2, 'O': 2}",Puckered
2121,2121,"{'Mn': 5, 'O': 9, 'F': 1}",Puckered
2122,2122,"{'Li': 2, 'H': 4, 'N': 2, 'O': 6}",Puckered
2123,2123,"{'Tl': 2, 'O': 1}",Puckered
2124,2124,"{'Tl': 2, 'Sb': 2, 'O': 6}",Puckered
2125,2125,"{'In': 4, 'Te': 4, 'O': 12, 'F': 4}",Puckered
2126,2126,"{'Ba': 2, 'Ni': 3, 'O': 7}",Puckered
2127,2127,"{'Sr': 4, 'Co': 2, 'S': 2, 'O': 6}",Puckered
2128,2128,"{'Co': 2, 'Sb': 1, 'O': 6}",Puckered
2129,2129,"{'Hg': 3, 'Au': 1}",Planar
2130,2130,"{'Ca': 1, 'Bi': 4, 'O': 8}",Puckered
2131,2131,"{'Ga': 4, 'Te': 6}",Puckered
2132,2132,"{'Sm': 2, 'Ga': 4, 'Co': 2}",Puckered
2133,2133,"{'Ge': 3, 'Te': 6, 'As': 2}",Puckered
2134,2134,"{'Mn': 1, 'Co': 2, 'O': 6}",Puckered
2135,2135,"{'La': 2, 'Pb': 12, 'Br': 2, 'O': 14}",Puckered
2136,2136,"{'Pb': 2, 'Cl': 4, 'O': 8}",Puckered
2137,2137,"{'La': 2, 'Bi': 7, 'O': 14}",Puckered
2138,2138,"{'Ag': 2, 'Bi': 2, 'O': 4}",Puckered
2139,2139,"{'Zn': 2, 'Cr': 3, 'O': 8}",Puckered
2140,2140,"{'Mg': 3, 'H': 2, 'O': 4}",Puckered
2141,2141,"{'Ba': 1, 'Y': 1, 'Sn': 4, 'O': 7}",Puckered
2142,2142,"{'Nb': 6, 'Se': 18}",Puckered
2143,2143,"{'Mg': 1, 'Al': 2, 'Se': 4}",Puckered
2144,2144,"{'Ba': 1, 'V': 4, 'O': 8}",Puckered
2145,2145,"{'Mg': 2, 'P': 2, 'S': 6}",Puckered
2146,2146,"{'Mn': 1, 'Co': 1, 'O': 4}",Puckered
2147,2147,"{'V': 1, 'Cl': 2, 'O': 1}",Puckered
2148,2148,"{'Ca': 2, 'Ti': 8, 'O': 18}",Puckered
2149,2149,"{'Li': 4, 'Co': 1, 'P': 2, 'O': 8}",Puckered
2150,2150,"{'Cr': 2, 'Si': 2, 'Te': 6}",Puckered
2151,2151,"{'K': 2, 'B': 2, 'C': 8, 'O': 16}",Puckered
2152,2152,"{'Hf': 2, 'Sn': 2, 'O': 6}",Puckered
2153,2153,"{'Na': 2, 'H': 6, 'Pt': 1, 'O': 6}",Puckered
2154,2154,"{'Ca': 1, 'Sb': 2, 'O': 5}",Puckered
2155,2155,"{'Li': 2, 'Cu': 2, 'O': 2}",Puckered
2156,2156,"{'K': 1, 'V': 4, 'O': 10}",Puckered
2157,2157,"{'Ta': 4, 'Ti': 2, 'Zn': 4, 'O': 16}",Puckered
2158,2158,"{'Pt': 1, 'S': 2}",Puckered
2159,2159,"{'Mg': 2, 'Mn': 4, 'O': 10}",Puckered
2160,2160,"{'Cr': 8, 'Te': 24}",Puckered
2161,2161,"{'Ba': 1, 'Al': 1, 'Sn': 4, 'O': 7}",Puckered
2162,2162,"{'Bi': 2, 'Pb': 2, 'Se': 5}",Puckered
2163,2163,"{'Ca': 6, 'Zn': 2}",Puckered
2164,2164,"{'Li': 4, 'P': 8, 'W': 2, 'O': 26}",Puckered
2165,2165,"{'Sm': 2, 'H': 4, 'Cl': 2, 'O': 4}",Puckered
2166,2166,"{'Li': 2, 'Co': 2, 'P': 2, 'O': 8}",Puckered
2167,2167,"{'Ba': 4, 'Tl': 4, 'Cu': 2, 'O': 12}",Puckered
2168,2168,"{'Y': 1, 'Ge': 3}",Puckered
2169,2169,"{'Sb': 10, 'O': 14, 'F': 2}",Puckered
2170,2170,"{'Li': 2, 'V': 2, 'F': 8}",Puckered
2171,2171,"{'Fe': 1, 'Co': 1, 'O': 4}",Puckered
2172,2172,"{'Sr': 2, 'La': 2, 'Br': 10}",Puckered
2173,2173,"{'Li': 2, 'V': 1, 'P': 2, 'O': 8}",Puckered
2174,2174,"{'Sr': 2, 'La': 2, 'I': 10}",Puckered
2175,2175,"{'Ba': 2, 'Tl': 2, 'Co': 4, 'O': 12}",Puckered
2176,2176,"{'Al': 2, 'B': 2, 'Mo': 2}",Puckered
2177,2177,"{'Cr': 1, 'O': 2}",Puckered
2178,2178,"{'Mo': 12, 'Cl': 24}",Puckered
2179,2179,"{'In': 2, 'Cu': 2, 'Mo': 4, 'O': 16}",Puckered
2180,2180,"{'V': 4, 'Zn': 2, 'O': 10}",Puckered
2181,2181,"{'Te': 2, 'Pd': 2, 'I': 4}",Puckered
2182,2182,"{'Li': 4, 'V': 4, 'F': 16}",Puckered
2183,2183,"{'V': 4, 'Zn': 4, 'O': 8}",Puckered
2184,2184,"{'Li': 2, 'Mn': 2, 'P': 2, 'O': 8}",Puckered
2185,2185,"{'Ag': 2, 'O': 4, 'F': 2}",Puckered
2186,2186,"{'Ce': 2, 'Bi': 2, 'S': 4, 'O': 2}",Puckered
2187,2187,"{'Pt': 1, 'O': 2}",Puckered
2188,2188,"{'Sb': 2, 'Cl': 2, 'O': 2}",Puckered
2189,2189,"{'Zn': 2, 'Ni': 4, 'O': 10}",Puckered
2190,2190,"{'Mn': 4, 'F': 10}",Puckered
2191,2191,"{'Li': 4, 'V': 2, 'O': 4, 'F': 2}",Puckered
2192,2192,"{'Mg': 1, 'H': 2, 'O': 2}",Puckered
2193,2193,"{'Ca': 1, 'O': 2}",Puckered
2194,2194,"{'Sn': 4, 'H': 4, 'C': 8, 'O': 12}",Puckered
2195,2195,"{'Sr': 4, 'As': 2, 'O': 1}",Puckered
2196,2196,"{'Li': 4, 'V': 4, 'O': 12}",Puckered
2197,2197,"{'Cu': 1, 'Bi': 1, 'P': 2, 'Se': 6}",Puckered
2198,2198,"{'La': 1, 'H': 1, 'Br': 2}",Puckered
2199,2199,"{'Au': 2, 'Se': 3, 'O': 10}",Puckered
2200,2200,"{'Ta': 2, 'Ni': 4, 'Te': 2, 'Se': 2}",Puckered
2201,2201,"{'Li': 6, 'Br': 3, 'N': 1}",Puckered
2202,2202,"{'Li': 6, 'Sb': 2, 'S': 6}",Puckered
2203,2203,"{'Sr': 2, 'H': 4, 'Se': 4, 'O': 12}",Puckered
2204,2204,"{'Y': 2, 'Mn': 2, 'S': 2, 'O': 5}",Puckered
2205,2205,"{'Zn': 4, 'Sn': 4, 'O': 8}",Puckered
2206,2206,"{'Bi': 4, 'Te': 2, 'Br': 2, 'O': 9}",Puckered
2207,2207,"{'B': 4, 'N': 4}",Planar
2208,2208,"{'Li': 4, 'V': 2, 'F': 12}",Puckered
2209,2209,"{'Sb': 2, 'Mo': 4, 'O': 16}",Puckered
2210,2210,"{'Zn': 2, 'In': 2, 'S': 5}",Puckered
2211,2211,"{'Sm': 2, 'Al': 4, 'Cl': 16}",Puckered
2212,2212,"{'Ba': 4, 'Sb': 4, 'Se': 8, 'F': 4}",Puckered
2213,2213,"{'Ca': 6, 'Ge': 6, 'O': 18}",Puckered
2214,2214,"{'Si': 4, 'Ag': 12, 'O': 14}",Puckered
2215,2215,"{'Li': 2, 'V': 1, 'F': 6}",Puckered
2216,2216,"{'Hg': 3, 'S': 1, 'O': 6}",Puckered
2217,2217,"{'K': 1, 'Re': 2, 'O': 4, 'F': 7}",Puckered
2218,2218,"{'Tm': 2, 'Fe': 2, 'Ge': 4}",Puckered
2219,2219,"{'Eu': 1, 'Re': 2, 'O': 8}",Puckered
2220,2220,"{'V': 2, 'Se': 2}",Puckered
2221,2221,"{'Cu': 2, 'Se': 4, 'Cl': 2}",Puckered
2222,2222,"{'Tl': 4, 'Ge': 2, 'S': 6}",Puckered
2223,2223,"{'Li': 2, 'Fe': 1, 'P': 2, 'O': 8}",Puckered
2224,2224,"{'Rb': 4, 'Re': 4, 'S': 4, 'O': 12}",Puckered
2225,2225,"{'Cd': 2, 'Sb': 4, 'Se': 6, 'Br': 4}",Puckered
2226,2226,"{'Mg': 1, 'Sb': 4, 'O': 8}",Puckered
2227,2227,"{'Ta': 4, 'Mo': 2, 'O': 16}",Puckered
2228,2228,"{'Mn': 2, 'P': 2, 'S': 6}",Puckered
2229,2229,"{'V': 4, 'Zn': 2, 'S': 10}",Puckered
2230,2230,"{'K': 5, 'N': 1, 'O': 4}",Puckered
2231,2231,"{'Li': 4, 'Cu': 4, 'O': 8}",Puckered
2232,2232,"{'Pr': 1, 'Re': 2, 'O': 8}",Puckered
2233,2233,"{'Ta': 2, 'O': 5}",Puckered
2234,2234,"{'Fe': 1, 'I': 2}",Puckered
2235,2235,"{'Sc': 2, 'Br': 2, 'O': 2}",Puckered
2236,2236,"{'W': 4, 'O': 10}",Puckered
2237,2237,"{'Y': 2, 'C': 2, 'Br': 2}",Puckered
2238,2238,"{'Sn': 4, 'Ge': 4, 'S': 12}",Puckered
2239,2239,"{'Te': 6, 'As': 4}",Puckered
2240,2240,"{'Tl': 2, 'I': 6, 'O': 18}",Puckered
2241,2241,"{'Te': 2, 'Pt': 1}",Puckered
2242,2242,"{'Mg': 1, 'Sb': 2, 'O': 5}",Puckered
2243,2243,"{'Y': 2, 'I': 2, 'O': 2}",Puckered
2244,2244,"{'Co': 2, 'Sb': 4, 'Br': 4, 'O': 6}",Puckered
2245,2245,"{'Ba': 1, 'B': 2, 'Se': 6}",Puckered
2246,2246,"{'Ba': 2, 'Tl': 2, 'Cu': 1, 'O': 6}",Puckered
2247,2247,"{'Ta': 2, 'Pd': 1, 'S': 6}",Puckered
2248,2248,"{'Ag': 2, 'Ge': 2, 'O': 6}",Puckered
2249,2249,"{'Li': 8, 'Cr': 3, 'Te': 1, 'O': 12}",Puckered
2250,2250,"{'Ag': 2, 'C': 2, 'S': 2, 'N': 2}",Puckered
2251,2251,"{'Pb': 4, 'W': 4, 'O': 16}",Puckered
2252,2252,"{'Ta': 1, 'Se': 2}",Puckered
2253,2253,"{'Cd': 1, 'H': 2, 'O': 2}",Puckered
2254,2254,"{'Mn': 2, 'O': 4}",Puckered
2255,2255,{'Sb': 4},Puckered
2256,2256,"{'Fe': 2, 'O': 2, 'F': 2}",Puckered
2257,2257,"{'Zr': 2, 'Al': 4, 'C': 5}",Puckered
2258,2258,"{'Bi': 2, 'Te': 5, 'Pb': 2}",Puckered
2259,2259,"{'Zn': 1, 'Sn': 2, 'N': 2}",Puckered
2260,2260,"{'Cu': 1, 'Br': 1, 'O': 2}",Puckered
2261,2261,"{'Nb': 2, 'I': 4, 'O': 2}",Puckered
2262,2262,"{'Li': 4, 'Fe': 4, 'F': 16}",Puckered
